"Number of latitud points",20
"Number of longitud points",22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0
0,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0
0,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,0
0,180,180,180,180,180,180,180,-45,-45,-45,180,180,180,180,180,180,180,180,180,180,0
0,180,180,180,180,180,180,-45,-45,-45,-45,180,180,180,180,180,180,180,180,180,180,0
0,0,0,0,0,0,0,0,-45,-90,-90,90,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-90,-90,90,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-90,-90,90,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-90,-90,90,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-90,-90,90,0,0,0,0,0,0,0,0,0,0
0,0,0,180,180,180,180,180,180,-90,-90,135,135,-180,-180,-180,-180,-180,0,0,0,0
0,0,0,90,180,180,180,180,-45,-90,-90,-135,-180,-180,-180,-180,-180,90,0,0,0,0
0,0,0,90,90,0,0,0,0,-90,-90,0,0,0,0,0,90,90,0,0,0,0
0,0,0,90,90,0,0,0,0,-90,-90,0,0,0,0,0,90,90,0,0,0,0
0,0,0,90,90,0,0,0,0,-90,-90,0,0,0,0,0,90,90,0,0,0,0
0,0,0,90,90,0,0,0,0,-90,-90,0,0,0,0,0,90,90,0,0,0,0
0,0,0,90,90,-180,-180,-180,-180,-180,180,180,180,180,180,180,90,90,0,0,0,0
0,0,0,90,-180,-180,-180,-180,-180,-180,180,180,180,180,180,180,180,90,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
